# Started Wed Oct 22 09:59:29 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstructed_confidence,reconstruction_method,confidence,reconstruction_flag,status,source,extras,reconstruction_time
Calumet_Beach_Wave_Height,CalumetBeach201505191400_Wave_Height,None,1761141569.5152953,1432044000,float,None,0.165,source,0.16491088279844623,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.165},1761141569.531308
Calumet_Beach_Wave_Period,CalumetBeach201505191400_Wave_Period,None,1761141569.5152953,1432044000,float,None,4.0,source,3.7652078507862976,0.7555437115971375,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761141569.531308
Montrose_Beach_Water_Temperature,MontroseBeach201505191400_Water_Temperature,None,1761141569.5152953,1432044000,float,None,12.0,source,11.999985197611881,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.0},1761141569.5323088
Montrose_Beach_Turbidity,MontroseBeach201505191400_Turbidity,None,1761141569.5152953,1432044000,float,None,0.54,source,0.5398009575539667,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.54},1761141569.5323088
Montrose_Beach_Wave_Height,MontroseBeach201505191400_Wave_Height,None,1761141569.5162966,1432044000,float,None,0.291,source,0.2907965705494792,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.291},1761141569.5333056
Montrose_Beach_Wave_Period,MontroseBeach201505191400_Wave_Period,None,1761141569.5162966,1432044000,float,None,3.0,source,2.9990247470437645,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.5333056
Montrose_Beach_Water_Temperature,MontroseBeach201505191500_Water_Temperature,None,1761141569.5772834,1432047600,float,None,12.0,source,11.999999926719054,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.0},1761141569.578279
Montrose_Beach_Turbidity,MontroseBeach201505191500_Turbidity,None,1761141569.5772834,1432047600,float,None,0.61,source,0.609652471470661,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.61},1761141569.579284
Montrose_Beach_Wave_Height,MontroseBeach201505191500_Wave_Height,None,1761141569.5772834,1432047600,float,None,0.299,source,0.2989593879677965,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.299},1761141569.579284
Montrose_Beach_Wave_Period,MontroseBeach201505191500_Wave_Period,None,1761141569.5772834,1432047600,float,None,3.0,source,2.9997713991798944,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.5802798
Calumet_Beach_Water_Temperature,CalumetBeach201505191500_Water_Temperature,None,1761141569.578279,1432047600,float,None,12.9,source,12.899999999274428,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.9},1761141569.5812812
Calumet_Beach_Turbidity,CalumetBeach201505191500_Turbidity,None,1761141569.578279,1432047600,float,None,1.24,source,1.2406890656117684,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.24},1761141569.5822816
Calumet_Beach_Wave_Height,CalumetBeach201505191500_Wave_Height,None,1761141569.578279,1432047600,float,None,0.221,source,0.22072232429768598,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.221},1761141569.5822816
Calumet_Beach_Wave_Period,CalumetBeach201505191500_Wave_Period,None,1761141569.579284,1432047600,float,None,3.0,source,3.1793659184752325,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.5832791
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191500_Water_Temperature,None,1761141569.5802798,1432047600,float,None,11.3,source,11.299999995935455,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.3},1761141569.5832791
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191500_Turbidity,None,1761141569.5802798,1432047600,float,None,1.35,source,1.3493561735629678,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.35},1761141569.5842812
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191500_Wave_Period,None,1761141569.5812812,1432047600,float,None,3.0,source,2.999987436196984,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.5842812
Calumet_Beach_Water_Temperature,CalumetBeach201505191600_Water_Temperature,None,1761141569.6416125,1432051200,float,None,13.0,source,12.999504938358486,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 13.0},1761141569.6426122
Calumet_Beach_Turbidity,CalumetBeach201505191600_Turbidity,None,1761141569.6416125,1432051200,float,None,1.32,source,1.3196073619891664,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.32},1761141569.6446154
Calumet_Beach_Wave_Height,CalumetBeach201505191600_Wave_Height,None,1761141569.6416125,1432051200,float,None,0.235,source,0.2349293167048109,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.235},1761141569.6446154
Calumet_Beach_Wave_Period,CalumetBeach201505191600_Wave_Period,None,1761141569.6416125,1432051200,float,None,3.0,source,3.0420494149289827,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.645614
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191600_Water_Temperature,None,1761141569.6426122,1432051200,float,None,11.5,source,11.499009876704035,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.5},1761141569.645614
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191600_Turbidity,None,1761141569.6426122,1432051200,float,None,1.95,source,1.9470264428347632,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.95},1761141569.6466243
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191600_Wave_Height,None,1761141569.6426122,1432051200,float,None,0.246,source,0.24595439119235835,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.246},1761141569.6476123
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191600_Wave_Period,None,1761141569.6426122,1432051200,float,None,3.0,source,2.9999970545978383,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.6486142
Montrose_Beach_Water_Temperature,MontroseBeach201505191600_Water_Temperature,None,1761141569.6436114,1432051200,float,None,12.1,source,12.099504937999292,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.1},1761141569.6486142
Montrose_Beach_Turbidity,MontroseBeach201505191600_Turbidity,None,1761141569.6436114,1432051200,float,None,0.69,source,0.6896022302092327,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.69},1761141569.649614
Montrose_Beach_Wave_Height,MontroseBeach201505191600_Wave_Height,None,1761141569.6436114,1432051200,float,None,0.293,source,0.2930295026436835,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.293},1761141569.649614
Montrose_Beach_Wave_Period,MontroseBeach201505191600_Wave_Period,None,1761141569.6446154,1432051200,float,None,3.0,source,2.999946408265185,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1761141569.6506128
Montrose_Beach_Water_Temperature,MontroseBeach201505191700_Water_Temperature,None,1761141569.7034135,1432054800,float,None,12.2,source,12.199502487500029,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.2},1761141569.7054243
Montrose_Beach_Turbidity,MontroseBeach201505191700_Turbidity,None,1761141569.7034135,1432054800,float,None,0.68,source,0.6800475369581509,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.68},1761141569.7054243
