# Started Tue Oct 21 19:54:08 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstructed_confidence,reconstruction_method,confidence,reconstruction_flag,status,source,extras,reconstruction_time
Calumet_Beach_Turbidity,CalumetBeach201506150800_Turbidity,None,1761090889.2446907,1434355200,float,None,1.15,source,1.1494066758763104,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.15},1761090889.2446907
Calumet_Beach_Wave_Height,CalumetBeach201506150800_Wave_Height,None,1761090889.2446907,1434355200,float,None,0.06,source,0.060083866380015775,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.06},1761090889.2446907
Calumet_Beach_Wave_Period,CalumetBeach201506150800_Wave_Period,None,1761090889.2446907,1434355200,float,None,9.0,source,7.474630366894305,1e-06,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 9.0},1761090889.2505403
Montrose_Beach_Water_Temperature,MontroseBeach201506150800_Water_Temperature,None,1761090889.2446907,1434355200,float,None,15.6,source,15.599504950555415,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 15.6},1761090889.2505403
Montrose_Beach_Turbidity,MontroseBeach201506150800_Turbidity,None,1761090889.2446907,1434355200,float,None,0.52,source,0.5203448360198736,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.52},1761090889.2505403
Montrose_Beach_Wave_Height,MontroseBeach201506150800_Wave_Height,None,1761090889.2446907,1434355200,float,None,0.068,source,0.06804450665521851,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.068},1761090889.2505403
Montrose_Beach_Wave_Period,MontroseBeach201506150800_Wave_Period,None,1761090889.2446907,1434355200,float,None,4.0,source,4.180242600072737,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.2505403
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201506150800_Water_Temperature,None,1761090889.2446907,1434355200,float,None,16.1,source,16.0995073892827,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.1},1761090889.2505403
63rd_Street_Beach_Turbidity,63rdStreetBeach201506150800_Turbidity,None,1761090889.2446907,1434355200,float,None,1.16,source,1.16049654173526,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.16},1761090889.2505403
63rd_Street_Beach_Wave_Height,63rdStreetBeach201506150800_Wave_Height,None,1761090889.2446907,1434355200,float,None,0.056,source,0.05601497391285294,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.056},1761090889.2505403
63rd_Street_Beach_Wave_Period,63rdStreetBeach201506150800_Wave_Period,None,1761090889.2446907,1434355200,float,None,4.0,source,4.002734727608031,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.2505403
Montrose_Beach_Water_Temperature,MontroseBeach201506150900_Water_Temperature,None,1761090889.2996323,1434358800,float,None,15.8,source,15.799007425924268,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 15.8},1761090889.3016288
Montrose_Beach_Turbidity,MontroseBeach201506150900_Turbidity,None,1761090889.3006313,1434358800,float,None,0.47,source,0.4702492379698091,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.47},1761090889.3036294
Montrose_Beach_Wave_Height,MontroseBeach201506150900_Wave_Height,None,1761090889.3006313,1434358800,float,None,0.074,source,0.07397051663710098,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.074},1761090889.3036294
Montrose_Beach_Wave_Period,MontroseBeach201506150900_Wave_Period,None,1761090889.3006313,1434358800,float,None,4.0,source,4.042255275411183,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 4.0},1761090889.3046277
Calumet_Beach_Water_Temperature,CalumetBeach201506150900_Water_Temperature,None,1761090889.3006313,1434358800,float,None,16.4,source,16.39950003664157,1.0,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 16.4},1761090889.305631
