,Beach Name,Measurement Timestamp,Water Temperature,Turbidity,Wave Height,Wave Period,Measurement ID,Readable Timestamp
1116,Montrose Beach,1466683200.0,20.7,0.0,0.26,3.0,MontroseBeach201606231200,2016-06-23 12:00:00
1117,Montrose Beach,1466686800.0,20.8,0.0,0.244,3.0,MontroseBeach201606231300,2016-06-23 13:00:00
1120,Montrose Beach,1466690400.0,21.0,0.0,0.259,3.0,MontroseBeach201606231400,2016-06-23 14:00:00
1121,Montrose Beach,1466694000.0,20.9,0.0,0.343,3.0,MontroseBeach201606231500,2016-06-23 15:00:00
1123,Montrose Beach,1466697600.0,21.0,0.0,0.382,4.0,MontroseBeach201606231600,2016-06-23 16:00:00
1126,Montrose Beach,1466701200.0,20.9,0.0,0.386,3.0,MontroseBeach201606231700,2016-06-23 17:00:00
1127,Montrose Beach,1466704800.0,21.0,0.0,0.366,4.0,MontroseBeach201606231800,2016-06-23 18:00:00
1130,Montrose Beach,1466708400.0,20.9,0.0,0.375,4.0,MontroseBeach201606231900,2016-06-23 19:00:00
1132,Montrose Beach,1466712000.0,20.9,0.02,0.38,4.0,MontroseBeach201606232000,2016-06-23 20:00:00
1133,Montrose Beach,1466715600.0,20.7,0.0,0.416,4.0,MontroseBeach201606232100,2016-06-23 21:00:00
1136,Montrose Beach,1466719200.0,20.7,0.04,0.431,5.0,MontroseBeach201606232200,2016-06-23 22:00:00
1137,Montrose Beach,1466722800.0,20.5,0.11,0.408,4.0,MontroseBeach201606232300,2016-06-23 23:00:00
1140,Montrose Beach,1466726400.0,20.5,0.16,0.382,3.0,MontroseBeach201606242400,2016-06-24 00:00:00
1143,Montrose Beach,1466733600.0,20.4,0.06,0.366,4.0,MontroseBeach201606240200,2016-06-24 02:00:00
1144,Montrose Beach,1466737200.0,20.2,0.2,0.319,4.0,MontroseBeach201606240300,2016-06-24 03:00:00
1147,Montrose Beach,1466740800.0,20.3,0.09,0.314,4.0,MontroseBeach201606240400,2016-06-24 04:00:00
1148,Montrose Beach,1466744400.0,20.2,0.1,0.322,5.0,MontroseBeach201606240500,2016-06-24 05:00:00
1151,Montrose Beach,1466748000.0,20.1,0.07,0.307,4.0,MontroseBeach201606240600,2016-06-24 06:00:00
1152,Montrose Beach,1466751600.0,20.1,0.0,0.27,3.0,MontroseBeach201606240700,2016-06-24 07:00:00
1155,Montrose Beach,1466755200.0,20.2,0.0,0.262,5.0,MontroseBeach201606240800,2016-06-24 08:00:00
1158,Montrose Beach,1466762400.0,20.8,0.0,0.267,3.0,MontroseBeach201606241000,2016-06-24 10:00:00
1159,Montrose Beach,1466766000.0,21.1,0.0,0.253,4.0,MontroseBeach201606241100,2016-06-24 11:00:00
1162,Montrose Beach,1466769600.0,21.3,0.0,0.237,3.0,MontroseBeach201606241200,2016-06-24 12:00:00
1164,Montrose Beach,1466773200.0,21.7,0.0,0.249,4.0,MontroseBeach201606241300,2016-06-24 13:00:00
1165,Montrose Beach,1466776800.0,22.1,0.0,0.24,3.0,MontroseBeach201606241400,2016-06-24 14:00:00
1168,Montrose Beach,1466780400.0,22.3,0.0,0.242,4.0,MontroseBeach201606241500,2016-06-24 15:00:00
1170,Montrose Beach,1466784000.0,22.5,0.0,0.234,4.0,MontroseBeach201606241600,2016-06-24 16:00:00
1171,Montrose Beach,1466787600.0,22.7,0.0,0.233,4.0,MontroseBeach201606241700,2016-06-24 17:00:00
1173,Montrose Beach,1466791200.0,22.8,0.0,0.219,4.0,MontroseBeach201606241800,2016-06-24 18:00:00
1175,Montrose Beach,1466794800.0,23.6,0.0,0.21,4.0,MontroseBeach201606241900,2016-06-24 19:00:00
1178,Montrose Beach,1466798400.0,23.4,0.0,0.216,4.0,MontroseBeach201606242000,2016-06-24 20:00:00
1180,Montrose Beach,1466802000.0,23.4,0.0,0.214,3.0,MontroseBeach201606242100,2016-06-24 21:00:00
1181,Montrose Beach,1466805600.0,23.3,0.0,0.19,4.0,MontroseBeach201606242200,2016-06-24 22:00:00
1184,Montrose Beach,1466809200.0,22.4,0.0,0.178,4.0,MontroseBeach201606242300,2016-06-24 23:00:00
1186,Montrose Beach,1466812800.0,22.0,0.0,0.178,8.0,MontroseBeach201606252400,2016-06-25 00:00:00
1188,Montrose Beach,1466816400.0,21.7,0.0,0.164,3.0,MontroseBeach201606250100,2016-06-25 01:00:00
1189,Montrose Beach,1466820000.0,21.5,0.0,0.187,3.0,MontroseBeach201606250200,2016-06-25 02:00:00
1191,Montrose Beach,1466823600.0,21.4,0.0,0.185,3.0,MontroseBeach201606250300,2016-06-25 03:00:00
1194,Montrose Beach,1466827200.0,21.2,0.0,0.174,2.0,MontroseBeach201606250400,2016-06-25 04:00:00
1196,Montrose Beach,1466830800.0,21.1,0.0,0.164,3.0,MontroseBeach201606250500,2016-06-25 05:00:00
1198,Montrose Beach,1466834400.0,21.0,0.0,0.148,3.0,MontroseBeach201606250600,2016-06-25 06:00:00
1199,Montrose Beach,1466838000.0,20.9,0.0,0.146,6.0,MontroseBeach201606250700,2016-06-25 07:00:00
1202,Montrose Beach,1466841600.0,20.9,0.0,0.146,3.0,MontroseBeach201606250800,2016-06-25 08:00:00
1203,Montrose Beach,1466845200.0,20.9,0.0,0.159,2.0,MontroseBeach201606250900,2016-06-25 09:00:00
1206,Montrose Beach,1466848800.0,21.0,0.0,0.155,2.0,MontroseBeach201606251000,2016-06-25 10:00:00
1208,Montrose Beach,1466852400.0,21.1,0.0,0.142,3.0,MontroseBeach201606251100,2016-06-25 11:00:00
1210,Montrose Beach,1466856000.0,21.3,0.0,0.148,3.0,MontroseBeach201606251200,2016-06-25 12:00:00
1211,Montrose Beach,1466859600.0,21.4,0.0,0.156,4.0,MontroseBeach201606251300,2016-06-25 13:00:00
1214,Montrose Beach,1466863200.0,21.6,0.0,0.173,3.0,MontroseBeach201606251400,2016-06-25 14:00:00
1216,Montrose Beach,1466870400.0,22.7,0.0,0.188,2.0,MontroseBeach201606251600,2016-06-25 16:00:00
1217,Montrose Beach,1466874000.0,22.4,0.0,0.213,3.0,MontroseBeach201606251700,2016-06-25 17:00:00
1219,Montrose Beach,1466877600.0,22.5,0.0,0.19,3.0,MontroseBeach201606251800,2016-06-25 18:00:00
1221,Montrose Beach,1466881200.0,22.0,0.0,0.157,7.0,MontroseBeach201606251900,2016-06-25 19:00:00
1224,Montrose Beach,1466884800.0,21.8,0.0,0.141,6.0,MontroseBeach201606252000,2016-06-25 20:00:00
1225,Montrose Beach,1466888400.0,21.0,0.0,0.133,3.0,MontroseBeach201606252100,2016-06-25 21:00:00
1228,Montrose Beach,1466892000.0,21.0,0.0,0.135,4.0,MontroseBeach201606252200,2016-06-25 22:00:00
1229,Montrose Beach,1466895600.0,20.7,0.0,0.135,4.0,MontroseBeach201606252300,2016-06-25 23:00:00
1232,Montrose Beach,1466899200.0,20.5,0.0,0.109,8.0,MontroseBeach201606262400,2016-06-26 00:00:00
1233,Montrose Beach,1466910000.0,20.4,0.0,0.099,5.0,MontroseBeach201606260300,2016-06-26 03:00:00
1236,Montrose Beach,1466913600.0,20.4,0.0,0.105,4.0,MontroseBeach201606260400,2016-06-26 04:00:00
1237,Montrose Beach,1466917200.0,20.4,0.0,0.102,9.0,MontroseBeach201606260500,2016-06-26 05:00:00
1239,Montrose Beach,1466920800.0,20.4,0.0,0.103,7.0,MontroseBeach201606260600,2016-06-26 06:00:00
1242,Montrose Beach,1466924400.0,20.5,0.0,0.095,3.0,MontroseBeach201606260700,2016-06-26 07:00:00
1243,Montrose Beach,1466928000.0,20.2,0.0,0.099,6.0,MontroseBeach201606260800,2016-06-26 08:00:00
1245,Montrose Beach,1466931600.0,20.3,0.0,0.098,5.0,MontroseBeach201606260900,2016-06-26 09:00:00
1248,Montrose Beach,1466935200.0,20.4,0.0,0.135,2.0,MontroseBeach201606261000,2016-06-26 10:00:00
1249,Montrose Beach,1466938800.0,20.7,0.0,0.153,3.0,MontroseBeach201606261100,2016-06-26 11:00:00
1251,Montrose Beach,1466942400.0,21.1,0.0,0.156,3.0,MontroseBeach201606261200,2016-06-26 12:00:00
1254,Montrose Beach,1466946000.0,21.4,0.0,0.171,3.0,MontroseBeach201606261300,2016-06-26 13:00:00
1256,Montrose Beach,1466953200.0,22.7,0.0,0.195,3.0,MontroseBeach201606261500,2016-06-26 15:00:00
1257,Montrose Beach,1466956800.0,23.5,0.0,0.163,3.0,MontroseBeach201606261600,2016-06-26 16:00:00
1259,Montrose Beach,1466960400.0,23.8,0.0,0.191,3.0,MontroseBeach201606261700,2016-06-26 17:00:00
1261,Montrose Beach,1466964000.0,22.6,0.0,0.177,6.0,MontroseBeach201606261800,2016-06-26 18:00:00
1264,Montrose Beach,1466971200.0,21.6,0.0,0.133,5.0,MontroseBeach201606262000,2016-06-26 20:00:00
1266,Montrose Beach,1466974800.0,21.5,0.0,0.128,4.0,MontroseBeach201606262100,2016-06-26 21:00:00
1267,Montrose Beach,1466978400.0,21.8,0.0,0.117,3.0,MontroseBeach201606262200,2016-06-26 22:00:00
1270,Montrose Beach,1466982000.0,20.9,0.0,0.121,3.0,MontroseBeach201606262300,2016-06-26 23:00:00
1272,Montrose Beach,1466985600.0,20.5,0.0,0.118,8.0,MontroseBeach201606272400,2016-06-27 00:00:00
1274,Montrose Beach,1466989200.0,20.5,0.0,0.107,7.0,MontroseBeach201606270100,2016-06-27 01:00:00
1276,Montrose Beach,1466992800.0,20.4,0.0,0.109,6.0,MontroseBeach201606270200,2016-06-27 02:00:00
1278,Montrose Beach,1466996400.0,20.4,0.0,0.102,5.0,MontroseBeach201606270300,2016-06-27 03:00:00
1279,Montrose Beach,1467000000.0,20.4,0.0,0.091,10.0,MontroseBeach201606270400,2016-06-27 04:00:00
1282,Montrose Beach,1467003600.0,20.3,0.0,0.083,10.0,MontroseBeach201606270500,2016-06-27 05:00:00
1283,Montrose Beach,1467007200.0,20.2,0.0,0.083,9.0,MontroseBeach201606270600,2016-06-27 06:00:00
1286,Montrose Beach,1467010800.0,20.2,0.0,0.089,6.0,MontroseBeach201606270700,2016-06-27 07:00:00
1287,Montrose Beach,1467014400.0,20.3,0.0,0.086,5.0,MontroseBeach201606270800,2016-06-27 08:00:00
1289,Montrose Beach,1467018000.0,20.5,0.0,0.072,5.0,MontroseBeach201606270900,2016-06-27 09:00:00
1292,Montrose Beach,1467021600.0,20.6,0.0,0.089,6.0,MontroseBeach201606271000,2016-06-27 10:00:00
1293,Montrose Beach,1467025200.0,20.8,0.0,0.111,3.0,MontroseBeach201606271100,2016-06-27 11:00:00
1296,Montrose Beach,1467028800.0,21.1,0.01,0.171,3.0,MontroseBeach201606271200,2016-06-27 12:00:00
1297,Montrose Beach,1467032400.0,21.2,2.59,0.136,6.0,MontroseBeach201606271300,2016-06-27 13:00:00
1300,Montrose Beach,1467036000.0,21.4,0.0,0.138,2.0,MontroseBeach201606271400,2016-06-27 14:00:00
1301,Montrose Beach,1467039600.0,21.4,0.21,0.184,3.0,MontroseBeach201606271500,2016-06-27 15:00:00
1304,Montrose Beach,1467043200.0,21.4,0.0,0.256,3.0,MontroseBeach201606271600,2016-06-27 16:00:00
1306,Montrose Beach,1467046800.0,21.6,0.0,0.255,2.0,MontroseBeach201606271700,2016-06-27 17:00:00
1307,Montrose Beach,1467050400.0,23.7,0.0,0.29,3.0,MontroseBeach201606271800,2016-06-27 18:00:00
1310,Montrose Beach,1467054000.0,23.6,0.0,0.282,3.0,MontroseBeach201606271900,2016-06-27 19:00:00
1311,Montrose Beach,1467057600.0,23.2,0.0,0.3,3.0,MontroseBeach201606272000,2016-06-27 20:00:00
1314,Montrose Beach,1467061200.0,22.0,0.0,0.281,3.0,MontroseBeach201606272100,2016-06-27 21:00:00
1315,Montrose Beach,1467064800.0,21.6,0.0,0.257,3.0,MontroseBeach201606272200,2016-06-27 22:00:00
1318,Montrose Beach,1467068400.0,21.4,0.0,0.248,3.0,MontroseBeach201606272300,2016-06-27 23:00:00
1320,Montrose Beach,1467072000.0,21.1,0.0,0.24,3.0,MontroseBeach201606282400,2016-06-28 00:00:00
1321,Montrose Beach,1467075600.0,20.8,0.0,0.213,3.0,MontroseBeach201606280100,2016-06-28 01:00:00
1324,Montrose Beach,1467079200.0,20.9,0.0,0.346,3.0,MontroseBeach201606280200,2016-06-28 02:00:00
1325,Montrose Beach,1467082800.0,20.7,0.0,0.428,4.0,MontroseBeach201606280300,2016-06-28 03:00:00
1328,Montrose Beach,1467086400.0,20.6,0.0,0.443,4.0,MontroseBeach201606280400,2016-06-28 04:00:00
1329,Montrose Beach,1467090000.0,20.4,0.02,0.454,5.0,MontroseBeach201606280500,2016-06-28 05:00:00
1332,Montrose Beach,1467093600.0,20.3,0.16,0.505,5.0,MontroseBeach201606280600,2016-06-28 06:00:00
1334,Montrose Beach,1467097200.0,20.2,1.21,0.504,6.0,MontroseBeach201606280700,2016-06-28 07:00:00
1336,Montrose Beach,1467100800.0,20.2,1.95,0.513,6.0,MontroseBeach201606280800,2016-06-28 08:00:00
1337,Montrose Beach,1467104400.0,20.2,2.47,0.488,5.0,MontroseBeach201606280900,2016-06-28 09:00:00
1340,Montrose Beach,1467108000.0,20.2,3.96,0.506,4.0,MontroseBeach201606281000,2016-06-28 10:00:00
1341,Montrose Beach,1467111600.0,20.3,3.31,0.536,6.0,MontroseBeach201606281100,2016-06-28 11:00:00
1344,Montrose Beach,1467115200.0,20.3,4.26,0.535,6.0,MontroseBeach201606281200,2016-06-28 12:00:00
1345,Montrose Beach,1467118800.0,20.2,3.36,0.535,6.0,MontroseBeach201606281300,2016-06-28 13:00:00
1348,Montrose Beach,1467122400.0,20.2,4.95,0.515,6.0,MontroseBeach201606281400,2016-06-28 14:00:00
1349,Montrose Beach,1467126000.0,20.4,3.94,0.533,7.0,MontroseBeach201606281500,2016-06-28 15:00:00
1352,Montrose Beach,1467129600.0,20.5,4.78,0.516,7.0,MontroseBeach201606281600,2016-06-28 16:00:00
1353,Montrose Beach,1467133200.0,20.5,6.47,0.513,6.0,MontroseBeach201606281700,2016-06-28 17:00:00
1356,Montrose Beach,1467136800.0,20.6,7.05,0.513,6.0,MontroseBeach201606281800,2016-06-28 18:00:00
1357,Montrose Beach,1467140400.0,20.5,6.04,0.556,7.0,MontroseBeach201606281900,2016-06-28 19:00:00
1360,Montrose Beach,1467147600.0,20.2,6.59,0.497,6.0,MontroseBeach201606282100,2016-06-28 21:00:00
1363,Montrose Beach,1467151200.0,20.2,8.49,0.492,7.0,MontroseBeach201606282200,2016-06-28 22:00:00
1365,Montrose Beach,1467154800.0,20.0,9.18,0.513,6.0,MontroseBeach201606282300,2016-06-28 23:00:00
1366,Montrose Beach,1467158400.0,19.9,7.29,0.456,5.0,MontroseBeach201606292400,2016-06-29 00:00:00
1368,Montrose Beach,1467162000.0,19.9,4.75,0.408,5.0,MontroseBeach201606290100,2016-06-29 01:00:00
1371,Montrose Beach,1467165600.0,19.9,3.88,0.418,6.0,MontroseBeach201606290200,2016-06-29 02:00:00
1372,Montrose Beach,1467169200.0,20.0,2.67,0.385,6.0,MontroseBeach201606290300,2016-06-29 03:00:00
1376,Montrose Beach,1467176400.0,20.0,3.45,0.361,6.0,MontroseBeach201606290500,2016-06-29 05:00:00
1378,Montrose Beach,1467180000.0,19.8,1.72,0.341,7.0,MontroseBeach201606290600,2016-06-29 06:00:00
1379,Montrose Beach,1467183600.0,19.8,0.98,0.332,6.0,MontroseBeach201606290700,2016-06-29 07:00:00
1382,Montrose Beach,1467187200.0,20.0,1.18,0.331,5.0,MontroseBeach201606290800,2016-06-29 08:00:00
1383,Montrose Beach,1467190800.0,20.1,1.96,0.32,5.0,MontroseBeach201606290900,2016-06-29 09:00:00
1386,Montrose Beach,1467194400.0,20.3,2.08,0.319,6.0,MontroseBeach201606291000,2016-06-29 10:00:00
1387,Montrose Beach,1467198000.0,20.5,0.33,0.298,5.0,MontroseBeach201606291100,2016-06-29 11:00:00
1390,Montrose Beach,1467201600.0,20.9,0.12,0.273,5.0,MontroseBeach201606291200,2016-06-29 12:00:00
1391,Montrose Beach,1467205200.0,21.7,0.55,0.276,4.0,MontroseBeach201606291300,2016-06-29 13:00:00
1394,Montrose Beach,1467208800.0,21.9,1.54,0.263,4.0,MontroseBeach201606291400,2016-06-29 14:00:00
1395,Montrose Beach,1467212400.0,21.9,0.71,0.249,4.0,MontroseBeach201606291500,2016-06-29 15:00:00
1397,Montrose Beach,1467216000.0,21.6,1.0,0.238,4.0,MontroseBeach201606291600,2016-06-29 16:00:00
1400,Montrose Beach,1467219600.0,21.6,0.42,0.235,4.0,MontroseBeach201606291700,2016-06-29 17:00:00
1401,Montrose Beach,1467223200.0,21.4,0.16,0.228,3.0,MontroseBeach201606291800,2016-06-29 18:00:00
1404,Montrose Beach,1467226800.0,21.2,0.17,0.225,4.0,MontroseBeach201606291900,2016-06-29 19:00:00
1405,Montrose Beach,1467230400.0,20.9,0.03,0.207,4.0,MontroseBeach201606292000,2016-06-29 20:00:00
1410,Montrose Beach,1467241200.0,20.6,0.05,0.164,3.0,MontroseBeach201606292300,2016-06-29 23:00:00
1411,Montrose Beach,1467244800.0,20.8,0.02,0.142,3.0,MontroseBeach201606302400,2016-06-30 00:00:00
1414,Montrose Beach,1467248400.0,20.8,0.03,0.143,7.0,MontroseBeach201606300100,2016-06-30 01:00:00
1416,Montrose Beach,1467252000.0,20.8,0.03,0.13,6.0,MontroseBeach201606300200,2016-06-30 02:00:00
1418,Montrose Beach,1467255600.0,20.8,0.01,0.127,5.0,MontroseBeach201606300300,2016-06-30 03:00:00
1419,Montrose Beach,1467259200.0,20.6,0.0,0.11,4.0,MontroseBeach201606300400,2016-06-30 04:00:00
1422,Montrose Beach,1467262800.0,20.6,0.0,0.117,3.0,MontroseBeach201606300500,2016-06-30 05:00:00
1423,Montrose Beach,1467270000.0,20.4,0.0,0.094,6.0,MontroseBeach201606300700,2016-06-30 07:00:00
1426,Montrose Beach,1467273600.0,20.5,0.0,0.098,5.0,MontroseBeach201606300800,2016-06-30 08:00:00
1427,Montrose Beach,1467277200.0,20.6,0.0,0.085,4.0,MontroseBeach201606300900,2016-06-30 09:00:00
1430,Montrose Beach,1467280800.0,20.8,0.0,0.084,4.0,MontroseBeach201606301000,2016-06-30 10:00:00
1433,Montrose Beach,1467288000.0,21.3,0.0,0.098,3.0,MontroseBeach201606301200,2016-06-30 12:00:00
1434,Montrose Beach,1467291600.0,21.4,0.0,0.145,3.0,MontroseBeach201606301300,2016-06-30 13:00:00
1437,Montrose Beach,1467295200.0,21.8,0.0,0.083,4.0,MontroseBeach201606301400,2016-06-30 14:00:00
1439,Montrose Beach,1467298800.0,21.7,0.0,0.095,10.0,MontroseBeach201606301500,2016-06-30 15:00:00
1440,Montrose Beach,1467302400.0,21.4,0.0,0.115,2.0,MontroseBeach201606301600,2016-06-30 16:00:00
1442,Montrose Beach,1467306000.0,21.2,0.0,0.132,5.0,MontroseBeach201606301700,2016-06-30 17:00:00
1444,Montrose Beach,1467309600.0,21.4,0.0,0.099,8.0,MontroseBeach201606301800,2016-06-30 18:00:00
1447,Montrose Beach,1467313200.0,21.2,0.0,0.093,6.0,MontroseBeach201606301900,2016-06-30 19:00:00
1449,Montrose Beach,1467316800.0,21.1,0.07,0.095,6.0,MontroseBeach201606302000,2016-06-30 20:00:00
1450,Montrose Beach,1467320400.0,20.8,0.0,0.084,6.0,MontroseBeach201606302100,2016-06-30 21:00:00
1452,Montrose Beach,1467324000.0,20.8,0.0,0.118,4.0,MontroseBeach201606302200,2016-06-30 22:00:00
1454,Montrose Beach,1467327600.0,20.7,0.0,0.111,4.0,MontroseBeach201606302300,2016-06-30 23:00:00
1458,Montrose Beach,1467338400.0,20.5,0.0,0.162,2.0,MontroseBeach201607010200,2016-07-01 02:00:00
1459,Montrose Beach,1467342000.0,20.4,0.0,0.225,3.0,MontroseBeach201607010300,2016-07-01 03:00:00
1462,Montrose Beach,1467345600.0,20.4,0.0,0.216,3.0,MontroseBeach201607010400,2016-07-01 04:00:00
1463,Montrose Beach,1467349200.0,20.4,0.0,0.268,3.0,MontroseBeach201607010500,2016-07-01 05:00:00
1466,Montrose Beach,1467352800.0,20.3,0.0,0.364,4.0,MontroseBeach201607010600,2016-07-01 06:00:00
1467,Montrose Beach,1467360000.0,20.4,0.02,0.484,4.0,MontroseBeach201607010800,2016-07-01 08:00:00
1470,Montrose Beach,1467363600.0,20.5,1.2,0.52,6.0,MontroseBeach201607010900,2016-07-01 09:00:00
1472,Montrose Beach,1467367200.0,20.4,2.09,0.525,4.0,MontroseBeach201607011000,2016-07-01 10:00:00
1473,Montrose Beach,1467370800.0,20.5,3.35,0.52,6.0,MontroseBeach201607011100,2016-07-01 11:00:00
1475,Montrose Beach,1467374400.0,20.6,3.38,0.524,6.0,MontroseBeach201607011200,2016-07-01 12:00:00
1478,Montrose Beach,1467378000.0,20.8,3.48,0.51,6.0,MontroseBeach201607011300,2016-07-01 13:00:00
1479,Montrose Beach,1467381600.0,21.2,4.2,0.503,7.0,MontroseBeach201607011400,2016-07-01 14:00:00
1482,Montrose Beach,1467385200.0,21.3,6.33,0.494,8.0,MontroseBeach201607011500,2016-07-01 15:00:00
1484,Montrose Beach,1467392400.0,21.6,5.46,0.5,7.0,MontroseBeach201607011700,2016-07-01 17:00:00
1486,Montrose Beach,1467396000.0,21.6,6.58,0.489,7.0,MontroseBeach201607011800,2016-07-01 18:00:00
1489,Montrose Beach,1467406800.0,21.2,9.35,0.49,6.0,MontroseBeach201607012100,2016-07-01 21:00:00
1490,Montrose Beach,1467410400.0,20.9,6.56,0.455,7.0,MontroseBeach201607012200,2016-07-01 22:00:00
1493,Montrose Beach,1467417600.0,20.7,1.14,0.425,6.0,MontroseBeach201607022400,2016-07-02 00:00:00
1497,Montrose Beach,1467450000.0,20.6,0.0,0.247,5.0,MontroseBeach201607020900,2016-07-02 09:00:00
1499,Montrose Beach,1467453600.0,20.8,0.0,0.228,5.0,MontroseBeach201607021000,2016-07-02 10:00:00
1500,Montrose Beach,1467457200.0,21.0,0.02,0.242,5.0,MontroseBeach201607021100,2016-07-02 11:00:00
1502,Montrose Beach,1467460800.0,21.7,1.92,0.215,5.0,MontroseBeach201607021200,2016-07-02 12:00:00
1505,Montrose Beach,1467464400.0,22.1,1.99,0.222,4.0,MontroseBeach201607021300,2016-07-02 13:00:00
1506,Montrose Beach,1467468000.0,21.7,0.62,0.242,4.0,MontroseBeach201607021400,2016-07-02 14:00:00
1509,Montrose Beach,1467471600.0,21.7,0.22,0.2,4.0,MontroseBeach201607021500,2016-07-02 15:00:00
1512,Montrose Beach,1467478800.0,21.5,0.27,0.192,4.0,MontroseBeach201607021700,2016-07-02 17:00:00
1514,Montrose Beach,1467482400.0,21.4,0.03,0.193,4.0,MontroseBeach201607021800,2016-07-02 18:00:00
1515,Montrose Beach,1467486000.0,21.2,0.05,0.188,4.0,MontroseBeach201607021900,2016-07-02 19:00:00
1517,Montrose Beach,1467489600.0,21.0,0.03,0.145,4.0,MontroseBeach201607022000,2016-07-02 20:00:00
1520,Montrose Beach,1467493200.0,20.9,0.0,0.132,4.0,MontroseBeach201607022100,2016-07-02 21:00:00
1522,Montrose Beach,1467496800.0,20.9,0.0,0.124,4.0,MontroseBeach201607022200,2016-07-02 22:00:00
1524,Montrose Beach,1467500400.0,20.8,0.0,0.111,9.0,MontroseBeach201607022300,2016-07-02 23:00:00
1526,Montrose Beach,1467518400.0,20.5,0.0,0.101,10.0,MontroseBeach201607030400,2016-07-03 04:00:00
1527,Montrose Beach,1467522000.0,20.5,0.0,0.098,10.0,MontroseBeach201607030500,2016-07-03 05:00:00
1529,Montrose Beach,1467525600.0,20.6,0.0,0.1,8.0,MontroseBeach201607030600,2016-07-03 06:00:00
1532,Montrose Beach,1467529200.0,20.6,0.0,0.106,6.0,MontroseBeach201607030700,2016-07-03 07:00:00
1534,Montrose Beach,1467536400.0,20.7,0.0,0.177,3.0,MontroseBeach201607030900,2016-07-03 09:00:00
1535,Montrose Beach,1467547200.0,21.2,0.0,0.212,3.0,MontroseBeach201607031200,2016-07-03 12:00:00
1538,Montrose Beach,1467550800.0,21.3,0.03,0.236,3.0,MontroseBeach201607031300,2016-07-03 13:00:00
1541,Montrose Beach,1467604800.0,21.1,0.0,0.201,3.0,MontroseBeach201607040400,2016-07-04 04:00:00
1544,Montrose Beach,1467619200.0,20.9,0.0,0.216,3.0,MontroseBeach201607040800,2016-07-04 08:00:00
1547,Montrose Beach,1467622800.0,21.0,0.0,0.214,3.0,MontroseBeach201607040900,2016-07-04 09:00:00
1549,Montrose Beach,1467630000.0,21.3,0.0,0.221,3.0,MontroseBeach201607041100,2016-07-04 11:00:00
1551,Montrose Beach,1467633600.0,21.4,0.0,0.202,3.0,MontroseBeach201607041200,2016-07-04 12:00:00
1553,Montrose Beach,1467637200.0,21.6,0.0,0.216,3.0,MontroseBeach201607041300,2016-07-04 13:00:00
1556,Montrose Beach,1467640800.0,21.7,0.0,0.209,3.0,MontroseBeach201607041400,2016-07-04 14:00:00
1558,Montrose Beach,1467644400.0,21.9,0.0,0.196,3.0,MontroseBeach201607041500,2016-07-04 15:00:00
1560,Montrose Beach,1467648000.0,22.0,0.0,0.211,3.0,MontroseBeach201607041600,2016-07-04 16:00:00
1561,Montrose Beach,1467651600.0,21.9,0.0,0.211,3.0,MontroseBeach201607041700,2016-07-04 17:00:00
1564,Montrose Beach,1467655200.0,22.8,0.0,0.175,6.0,MontroseBeach201607041800,2016-07-04 18:00:00
1566,Montrose Beach,1467658800.0,23.0,0.0,0.17,6.0,MontroseBeach201607041900,2016-07-04 19:00:00
1567,Montrose Beach,1467662400.0,22.8,0.0,0.168,3.0,MontroseBeach201607042000,2016-07-04 20:00:00
1570,Montrose Beach,1467666000.0,22.7,0.0,0.16,3.0,MontroseBeach201607042100,2016-07-04 21:00:00
1572,Montrose Beach,1467673200.0,22.3,0.0,0.156,3.0,MontroseBeach201607042300,2016-07-04 23:00:00
1575,Montrose Beach,1467676800.0,22.2,0.0,0.158,7.0,MontroseBeach201607052400,2016-07-05 00:00:00
1576,Montrose Beach,1467680400.0,21.9,0.0,0.165,7.0,MontroseBeach201607050100,2016-07-05 01:00:00
1578,Montrose Beach,1467684000.0,21.8,0.0,0.141,3.0,MontroseBeach201607050200,2016-07-05 02:00:00
1581,Montrose Beach,1467687600.0,21.7,0.0,0.134,3.0,MontroseBeach201607050300,2016-07-05 03:00:00
1582,Montrose Beach,1467691200.0,21.7,0.0,0.121,4.0,MontroseBeach201607050400,2016-07-05 04:00:00
1584,Montrose Beach,1467694800.0,21.6,0.0,0.102,3.0,MontroseBeach201607050500,2016-07-05 05:00:00
1588,Montrose Beach,1467702000.0,21.5,0.0,0.1,7.0,MontroseBeach201607050700,2016-07-05 07:00:00
1589,Montrose Beach,1467705600.0,21.6,0.0,0.088,6.0,MontroseBeach201607050800,2016-07-05 08:00:00
1592,Montrose Beach,1467709200.0,21.7,0.0,0.083,5.0,MontroseBeach201607050900,2016-07-05 09:00:00
1593,Montrose Beach,1467712800.0,21.8,0.0,0.087,3.0,MontroseBeach201607051000,2016-07-05 10:00:00
1596,Montrose Beach,1467716400.0,21.9,0.0,0.097,4.0,MontroseBeach201607051100,2016-07-05 11:00:00
1597,Montrose Beach,1467720000.0,22.1,0.0,0.124,3.0,MontroseBeach201607051200,2016-07-05 12:00:00
1599,Montrose Beach,1467723600.0,22.2,0.0,0.101,2.0,MontroseBeach201607051300,2016-07-05 13:00:00
1601,Montrose Beach,1467727200.0,22.2,0.02,0.108,3.0,MontroseBeach201607051400,2016-07-05 14:00:00
1604,Montrose Beach,1467730800.0,22.5,0.0,0.113,6.0,MontroseBeach201607051500,2016-07-05 15:00:00
