# Started Sun Oct 19 13:48:08 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstructed_confidence,reconstruction_method,confidence,reconstruction_flag,status,source,extras,reconstruction_time
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191000_Water_Temperature,None,1760896088.9903703,1432029600.0,float,None,11.2,source,11.199933377748167,0.9990006662225184,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.2},1760896088.9945574
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191000_Turbidity,None,1760896088.9903703,1432029600.0,float,None,1.19,source,1.1889191643960038,0.9990009082652135,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.19},1760896088.9945574
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191000_Wave_Height,None,1760896088.9903703,1432029600.0,float,None,0.209,source,0.20888592839300585,0.9990008326394672,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.209},1760896088.9945574
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191000_Wave_Period,None,1760896088.9903703,1432029600.0,float,None,3.0,source,2.975609756097561,0.9512195121951219,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1760896088.9945574
Calumet_Beach_Water_Temperature,CalumetBeach201505191200_Water_Temperature,None,1760896089.0476124,1432036800.0,float,None,12.9,source,12.898800799467022,0.9990006662225184,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.9},1760896089.0497906
Calumet_Beach_Turbidity,CalumetBeach201505191200_Turbidity,None,1760896089.0476124,1432036800.0,float,None,1.22,source,1.2188919164396004,0.9990009082652135,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.22},1760896089.0497906
Calumet_Beach_Wave_Height,CalumetBeach201505191200_Wave_Height,None,1760896089.0476124,1432036800.0,float,None,0.147,source,0.14693755203996667,0.9990008326394672,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.147},1760896089.0497906
Calumet_Beach_Wave_Period,CalumetBeach201505191200_Wave_Period,None,1760896089.0476124,1432036800.0,float,None,3.0,source,2.975609756097561,0.9512195121951219,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1760896089.0518007
Calumet_Beach_Water_Temperature,CalumetBeach201505191500_Water_Temperature,None,1760896089.2186084,1432047600.0,float,None,12.9,source,12.899999201597161,0.9990006657792567,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.9},1760896089.2463863
Calumet_Beach_Turbidity,CalumetBeach201505191500_Turbidity,None,1760896089.2186084,1432047600.0,float,None,1.24,source,1.239930105473367,0.9990033112682368,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.24},1760896089.2463863
Calumet_Beach_Wave_Height,CalumetBeach201505191500_Wave_Height,None,1760896089.2186084,1432047600.0,float,None,0.221,source,0.2208769725076452,0.9990016611318656,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.221},1760896089.2485318
Calumet_Beach_Wave_Period,CalumetBeach201505191500_Wave_Period,None,1760896089.2186084,1432047600.0,float,None,3.0,source,2.9996064541519085,0.9508067689885872,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1760896089.2505412
63rd_Street_Beach_Water_Temperature,63rdStreetBeach201505191600_Water_Temperature,None,1760896089.2777321,1432051200.0,float,None,11.5,source,11.499850116522424,0.9990004995006657,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 11.5},1760896089.2797983
63rd_Street_Beach_Turbidity,63rdStreetBeach201505191600_Turbidity,None,1760896089.2783566,1432051200.0,float,None,1.95,source,1.9481067598130144,0.9990024875678094,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.95},1760896089.281762
63rd_Street_Beach_Wave_Height,63rdStreetBeach201505191600_Wave_Height,None,1760896089.2783566,1432051200.0,float,None,0.246,source,0.24595372305468952,0.9990012468840875,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.246},1760896089.281762
63rd_Street_Beach_Wave_Period,63rdStreetBeach201505191600_Wave_Period,None,1760896089.2786958,1432051200.0,float,None,3.0,source,2.999702469503124,0.9506099375185957,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1760896089.28276
Calumet_Beach_Water_Temperature,CalumetBeach201505191800_Water_Temperature,None,1760896089.3942115,1432058400.0,float,None,13.1,source,13.09986684361714,0.9990006657792565,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 13.1},1760896089.3962188
Calumet_Beach_Turbidity,CalumetBeach201505191800_Turbidity,None,1760896089.3942115,1432058400.0,float,None,1.55,source,1.5489732672373702,0.9990033112945848,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 1.55},1760896089.4022417
Calumet_Beach_Wave_Height,CalumetBeach201505191800_Wave_Height,None,1760896089.3962188,1432058400.0,float,None,0.207,source,0.20702305151295555,0.9990016611341518,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.207},1760896089.4063287
Calumet_Beach_Wave_Period,CalumetBeach201505191800_Wave_Period,None,1760896089.3982267,1432058400.0,float,None,3.0,source,2.999993650833963,0.950806661545006,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1760896089.4123542
Montrose_Beach_Water_Temperature,MontroseBeach201505191800_Water_Temperature,None,1760896089.3982267,1432058400.0,float,None,12.3,source,12.299733392579427,0.9990002221728504,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 12.3},1760896089.4123542
Montrose_Beach_Turbidity,MontroseBeach201505191800_Turbidity,None,1760896089.400233,1432058400.0,float,None,0.67,source,0.6696061140505586,0.9990005878894768,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.67},1760896089.4143636
Montrose_Beach_Wave_Height,MontroseBeach201505191800_Wave_Height,None,1760896089.400233,1432058400.0,float,None,0.267,source,0.2669187838400666,0.9990004164931279,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 0.267},1760896089.416374
Montrose_Beach_Wave_Period,MontroseBeach201505191800_Wave_Period,None,1760896089.400233,1432058400.0,float,None,3.0,source,2.9937888198757765,0.9503105590062112,KalmanFilter,1.0,False,reconstructed,dataset,{'ground_truth': 3.0},1760896089.418382
